Transaction ID,Date,Customer ID,Age,Quantity,Price per Unit,Total Amount,High Spender,Month,Day of Week,Avg Price per Item,Gender_Male,Product Category_Clothing,Product Category_Electronics,Age Group_25-40,Age Group_40-60,Age Group_60+
626,2023-09-29,CUST626,26,4,500,2000,1,9,4,500.0,False,True,False,True,False,False
627,2023-10-14,CUST627,57,1,50,50,0,10,5,50.0,True,True,False,False,True,False
628,2023-11-01,CUST628,19,4,50,200,0,11,2,50.0,False,False,False,False,False,False
629,2023-06-12,CUST629,62,2,25,50,0,6,0,25.0,True,False,True,False,False,True
630,2023-08-15,CUST630,42,2,50,100,0,8,1,50.0,True,True,False,False,True,False
631,2023-11-10,CUST631,56,3,30,90,0,11,4,30.0,True,False,True,False,True,False
632,2023-09-16,CUST632,26,4,25,100,0,9,5,25.0,False,False,True,True,False,False
633,2023-08-07,CUST633,39,4,30,120,0,8,0,30.0,True,False,False,True,False,False
634,2023-10-08,CUST634,60,4,500,2000,1,10,6,500.0,True,False,True,False,False,True
635,2023-08-17,CUST635,63,3,300,900,1,8,3,300.0,False,False,True,False,False,True
636,2023-03-23,CUST636,21,3,500,1500,1,3,3,500.0,False,False,False,False,False,False
637,2023-09-01,CUST637,43,2,300,600,0,9,4,300.0,True,True,False,False,True,False
638,2023-08-19,CUST638,46,1,500,500,0,8,5,500.0,True,False,True,False,True,False
639,2023-05-13,CUST639,62,4,50,200,0,5,5,50.0,False,False,False,False,False,True
640,2023-05-07,CUST640,51,4,30,120,0,5,6,30.0,False,False,True,False,True,False
641,2023-11-23,CUST641,40,1,300,300,0,11,3,300.0,False,False,True,False,True,False
642,2023-05-22,CUST642,54,4,25,100,0,5,0,25.0,False,True,False,False,True,False
643,2023-09-24,CUST643,28,3,30,90,0,9,6,30.0,False,False,True,True,False,False
644,2023-09-06,CUST644,23,3,25,75,0,9,2,25.0,True,False,False,False,False,False
645,2023-11-17,CUST645,35,4,30,120,0,11,4,30.0,False,False,True,True,False,False
646,2023-05-03,CUST646,38,3,30,90,0,5,2,30.0,True,True,False,True,False,False
647,2023-05-21,CUST647,59,3,500,1500,1,5,6,500.0,True,True,False,False,True,False
648,2023-08-14,CUST648,53,4,300,1200,1,8,0,300.0,True,False,False,False,True,False
649,2023-02-09,CUST649,58,2,300,600,0,2,3,300.0,False,True,False,False,True,False
650,2024-01-01,CUST650,55,1,30,30,0,1,0,30.0,True,False,True,False,True,False
651,2023-05-27,CUST651,51,3,50,150,0,5,5,50.0,True,True,False,False,True,False
652,2023-05-01,CUST652,34,2,50,100,0,5,0,50.0,False,False,False,True,False,False
653,2023-05-20,CUST653,54,3,25,75,0,5,5,25.0,True,True,False,False,True,False
654,2023-06-21,CUST654,42,3,25,75,0,6,2,25.0,True,True,False,False,True,False
655,2023-06-13,CUST655,55,1,500,500,0,6,1,500.0,False,True,False,False,True,False
656,2023-10-04,CUST656,29,3,30,90,0,10,2,30.0,True,False,False,True,False,False
657,2023-02-11,CUST657,40,1,25,25,0,2,5,25.0,True,True,False,False,True,False
658,2023-03-12,CUST658,59,1,25,25,0,3,6,25.0,True,True,False,False,True,False
659,2023-03-19,CUST659,39,1,30,30,0,3,6,30.0,False,False,True,True,False,False
660,2023-04-29,CUST660,38,2,500,1000,1,4,5,500.0,False,False,False,True,False,False
661,2023-07-16,CUST661,44,4,25,100,0,7,6,25.0,False,True,False,False,True,False
662,2023-12-22,CUST662,48,2,500,1000,1,12,4,500.0,True,False,False,False,True,False
663,2023-03-20,CUST663,23,4,300,1200,1,3,0,300.0,True,True,False,False,False,False
664,2023-12-28,CUST664,44,4,500,2000,1,12,3,500.0,False,True,False,False,True,False
665,2023-04-20,CUST665,57,1,50,50,0,4,3,50.0,True,True,False,False,True,False
666,2023-02-02,CUST666,51,3,50,150,0,2,3,50.0,True,False,True,False,True,False
667,2023-08-01,CUST667,29,1,500,500,0,8,1,500.0,False,False,True,True,False,False
668,2023-07-28,CUST668,62,3,50,150,0,7,4,50.0,False,False,True,False,False,True
669,2023-06-19,CUST669,24,4,300,1200,1,6,0,300.0,True,False,False,False,False,False
670,2023-10-05,CUST670,27,1,30,30,0,10,3,30.0,True,False,False,True,False,False
671,2023-08-27,CUST671,62,3,50,150,0,8,6,50.0,True,False,True,False,False,True
672,2023-08-01,CUST672,34,2,50,100,0,8,1,50.0,False,False,False,True,False,False
673,2023-02-01,CUST673,43,3,500,1500,1,2,2,500.0,False,True,False,False,True,False
674,2023-04-16,CUST674,38,1,300,300,0,4,6,300.0,False,True,False,True,False,False
675,2023-08-04,CUST675,45,2,30,60,0,8,4,30.0,False,True,False,False,True,False
676,2023-07-19,CUST676,63,3,500,1500,1,7,2,500.0,True,False,True,False,False,True
677,2023-10-27,CUST677,19,3,500,1500,1,10,4,500.0,False,False,False,False,False,False
678,2023-12-23,CUST678,60,3,300,900,1,12,5,300.0,False,False,True,False,False,True
679,2023-01-11,CUST679,18,3,30,90,0,1,2,30.0,False,False,False,False,False,False
680,2023-10-22,CUST680,53,3,300,900,1,10,6,300.0,False,True,False,False,True,False
681,2023-07-14,CUST681,43,2,30,60,0,7,4,30.0,False,False,True,False,True,False
682,2023-09-02,CUST682,46,4,300,1200,1,9,5,300.0,True,False,False,False,True,False
683,2023-01-04,CUST683,38,2,500,1000,1,1,2,500.0,True,False,False,True,False,False
684,2023-06-30,CUST684,28,2,500,1000,1,6,4,500.0,False,True,False,True,False,False
685,2023-06-02,CUST685,57,2,25,50,0,6,4,25.0,True,False,True,False,True,False
686,2023-07-19,CUST686,28,4,50,200,0,7,2,50.0,False,False,True,True,False,False
687,2023-08-03,CUST687,53,1,300,300,0,8,3,300.0,False,False,True,False,True,False
688,2023-10-03,CUST688,56,4,25,100,0,10,1,25.0,True,True,False,False,True,False
689,2023-10-07,CUST689,57,2,50,100,0,10,5,50.0,True,False,True,False,True,False
690,2023-11-05,CUST690,52,3,300,900,1,11,6,300.0,False,True,False,False,True,False
691,2023-04-23,CUST691,51,3,30,90,0,4,6,30.0,False,True,False,False,True,False
692,2023-09-07,CUST692,64,2,50,100,0,9,3,50.0,False,True,False,False,False,True
693,2023-04-23,CUST693,41,3,500,1500,1,4,6,500.0,True,False,False,False,True,False
694,2023-05-20,CUST694,39,2,25,50,0,5,5,25.0,False,False,True,True,False,False
695,2023-08-12,CUST695,22,3,50,150,0,8,5,50.0,False,False,True,False,False,False
696,2023-09-06,CUST696,50,4,50,200,0,9,2,50.0,False,True,False,False,True,False
697,2023-01-15,CUST697,53,1,500,500,0,1,6,500.0,True,True,False,False,True,False
698,2023-07-19,CUST698,64,1,300,300,0,7,2,300.0,False,False,True,False,False,True
699,2023-06-22,CUST699,37,4,30,120,0,6,3,30.0,False,True,False,True,False,False
700,2023-12-09,CUST700,36,4,500,2000,1,12,5,500.0,True,False,True,True,False,False
701,2023-12-14,CUST701,52,2,30,60,0,12,3,30.0,False,False,False,False,True,False
702,2023-07-27,CUST702,60,2,300,600,0,7,3,300.0,False,True,False,False,False,True
703,2023-03-26,CUST703,34,2,50,100,0,3,6,50.0,True,False,True,True,False,False
704,2023-08-28,CUST704,62,3,30,90,0,8,0,30.0,False,True,False,False,False,True
705,2023-03-07,CUST705,60,2,25,50,0,3,1,25.0,True,False,True,False,False,True
706,2023-11-15,CUST706,51,4,25,100,0,11,2,25.0,True,False,True,False,True,False
707,2023-10-01,CUST707,26,1,500,500,0,10,6,500.0,False,True,False,True,False,False
708,2023-01-14,CUST708,43,3,300,900,1,1,5,300.0,False,False,False,False,True,False
709,2023-07-21,CUST709,19,2,500,1000,1,7,4,500.0,False,False,True,False,False,False
710,2023-10-31,CUST710,26,3,500,1500,1,10,1,500.0,False,False,True,True,False,False
711,2023-10-16,CUST711,26,3,500,1500,1,10,0,500.0,True,False,True,True,False,False
712,2023-12-06,CUST712,57,2,25,50,0,12,2,25.0,False,False,False,False,True,False
713,2023-01-14,CUST713,34,3,25,75,0,1,5,25.0,True,False,False,True,False,False
714,2023-02-12,CUST714,18,1,500,500,0,2,6,500.0,False,True,False,False,False,False
715,2023-11-26,CUST715,42,4,25,100,0,11,6,25.0,False,False,False,False,True,False
716,2023-08-08,CUST716,60,4,300,1200,1,8,1,300.0,False,True,False,False,False,True
717,2023-03-11,CUST717,57,1,500,500,0,3,5,500.0,True,True,False,False,True,False
718,2023-08-25,CUST718,59,3,25,75,0,8,4,25.0,False,False,False,False,True,False
719,2023-04-04,CUST719,42,2,30,60,0,4,1,30.0,False,True,False,False,True,False
720,2023-01-26,CUST720,56,3,500,1500,1,1,3,500.0,False,False,False,False,True,False
721,2023-05-14,CUST721,52,1,500,500,0,5,6,500.0,False,True,False,False,True,False
722,2023-07-14,CUST722,20,3,300,900,1,7,4,300.0,True,False,False,False,False,False
723,2023-06-17,CUST723,54,4,50,200,0,6,5,50.0,False,False,False,False,True,False
724,2023-04-19,CUST724,61,3,50,150,0,4,2,50.0,True,True,False,False,False,True
725,2023-08-21,CUST725,61,1,300,300,0,8,0,300.0,True,False,True,False,False,True
726,2023-06-17,CUST726,47,4,300,1200,1,6,5,300.0,True,True,False,False,True,False
727,2023-06-22,CUST727,55,3,300,900,1,6,3,300.0,True,False,False,False,True,False
728,2023-07-14,CUST728,51,3,50,150,0,7,4,50.0,True,False,True,False,True,False
729,2023-05-23,CUST729,29,4,300,1200,1,5,1,300.0,True,True,False,True,False,False
730,2023-08-04,CUST730,36,2,25,50,0,8,4,25.0,False,True,False,True,False,False
731,2023-05-10,CUST731,54,4,500,2000,1,5,2,500.0,True,True,False,False,True,False
732,2023-02-11,CUST732,61,2,500,1000,1,2,5,500.0,True,False,True,False,False,True
733,2023-08-29,CUST733,34,1,30,30,0,8,1,30.0,True,False,False,True,False,False
734,2023-01-10,CUST734,27,1,30,30,0,1,1,30.0,False,True,False,True,False,False
735,2023-10-04,CUST735,64,4,500,2000,1,10,2,500.0,False,True,False,False,False,True
736,2023-01-27,CUST736,29,4,25,100,0,1,4,25.0,True,True,False,True,False,False
737,2023-06-29,CUST737,33,1,50,50,0,6,3,50.0,False,True,False,True,False,False
738,2023-04-25,CUST738,41,2,50,100,0,4,1,50.0,True,True,False,False,True,False
739,2023-11-29,CUST739,36,1,25,25,0,11,2,25.0,True,False,False,True,False,False
740,2023-02-05,CUST740,25,4,50,200,0,2,6,50.0,False,False,False,True,False,False
741,2023-11-30,CUST741,48,1,300,300,0,11,3,300.0,True,True,False,False,True,False
742,2023-01-21,CUST742,38,4,500,2000,1,1,5,500.0,False,False,True,True,False,False
743,2023-01-16,CUST743,34,4,500,2000,1,1,0,500.0,False,False,False,True,False,False
744,2023-05-07,CUST744,40,1,25,25,0,5,6,25.0,True,False,True,False,True,False
745,2023-04-13,CUST745,54,2,50,100,0,4,3,50.0,True,False,False,False,True,False
746,2023-01-11,CUST746,33,3,30,90,0,1,2,30.0,False,True,False,True,False,False
747,2023-11-15,CUST747,23,1,30,30,0,11,2,30.0,True,False,False,False,False,False
748,2023-03-20,CUST748,25,3,50,150,0,3,0,50.0,True,True,False,True,False,False
749,2023-05-03,CUST749,42,1,30,30,0,5,2,30.0,True,False,False,False,True,False
750,2023-03-06,CUST750,35,3,25,75,0,3,0,25.0,False,True,False,True,False,False
751,2023-08-31,CUST751,42,2,25,50,0,8,3,25.0,False,True,False,False,True,False
752,2023-12-09,CUST752,29,2,50,100,0,12,5,50.0,True,True,False,True,False,False
753,2023-02-28,CUST753,32,1,30,30,0,2,1,30.0,False,True,False,True,False,False
754,2023-10-16,CUST754,43,4,25,100,0,10,0,25.0,False,False,True,False,True,False
755,2023-04-22,CUST755,58,3,25,75,0,4,5,25.0,False,True,False,False,True,False
756,2023-08-27,CUST756,62,4,300,1200,1,8,6,300.0,False,False,True,False,False,True
757,2023-12-25,CUST757,43,4,300,1200,1,12,0,300.0,False,False,True,False,True,False
758,2023-05-12,CUST758,64,4,25,100,0,5,4,25.0,True,True,False,False,False,True
759,2023-07-08,CUST759,49,2,50,100,0,7,5,50.0,True,False,True,False,True,False
760,2023-03-27,CUST760,27,1,500,500,0,3,0,500.0,True,False,False,True,False,False
761,2023-11-07,CUST761,33,1,500,500,0,11,1,500.0,False,True,False,True,False,False
762,2023-11-07,CUST762,24,2,25,50,0,11,1,25.0,False,False,True,False,False,False
763,2023-02-28,CUST763,34,2,25,50,0,2,1,25.0,True,True,False,True,False,False
764,2023-03-25,CUST764,40,1,25,25,0,3,5,25.0,False,True,False,False,True,False
765,2023-06-09,CUST765,43,4,50,200,0,6,4,50.0,True,True,False,False,True,False
766,2023-02-25,CUST766,38,3,300,900,1,2,5,300.0,True,False,True,True,False,False
767,2023-10-24,CUST767,39,3,25,75,0,10,1,25.0,True,False,False,True,False,False
768,2023-01-14,CUST768,24,3,25,75,0,1,5,25.0,False,False,False,False,False,False
769,2023-06-09,CUST769,31,4,30,120,0,6,4,30.0,False,False,True,True,False,False
770,2023-10-22,CUST770,32,1,50,50,0,10,6,50.0,True,True,False,True,False,False
771,2023-12-13,CUST771,24,2,25,50,0,12,2,25.0,True,False,True,False,False,False
772,2023-07-12,CUST772,26,1,30,30,0,7,2,30.0,True,False,True,True,False,False
773,2023-07-23,CUST773,25,4,500,2000,1,7,6,500.0,True,False,True,True,False,False
774,2023-04-12,CUST774,40,2,25,50,0,4,2,25.0,False,True,False,False,True,False
775,2023-02-08,CUST775,46,4,25,100,0,2,2,25.0,False,False,True,False,True,False
776,2023-10-31,CUST776,35,3,30,90,0,10,1,30.0,True,True,False,True,False,False
777,2023-12-20,CUST777,48,3,50,150,0,12,2,50.0,True,False,True,False,True,False
778,2023-11-18,CUST778,47,4,25,100,0,11,5,25.0,False,False,False,False,True,False
779,2023-05-05,CUST779,56,2,500,1000,1,5,4,500.0,False,False,True,False,True,False
780,2023-02-22,CUST780,52,2,25,50,0,2,2,25.0,True,False,True,False,True,False
781,2023-12-23,CUST781,35,1,500,500,0,12,5,500.0,True,False,False,True,False,False
782,2023-06-04,CUST782,59,3,300,900,1,6,6,300.0,True,True,False,False,True,False
783,2023-12-17,CUST783,56,1,300,300,0,12,6,300.0,False,True,False,False,True,False
784,2023-11-04,CUST784,34,1,500,500,0,11,5,500.0,False,False,True,True,False,False
785,2023-03-03,CUST785,31,4,50,200,0,3,4,50.0,False,False,False,True,False,False
786,2023-10-17,CUST786,48,4,25,100,0,10,1,25.0,True,True,False,False,True,False
787,2023-01-22,CUST787,41,1,25,25,0,1,6,25.0,True,False,True,False,True,False
788,2023-06-27,CUST788,52,3,300,900,1,6,1,300.0,False,False,False,False,True,False
789,2023-09-30,CUST789,61,4,500,2000,1,9,5,500.0,False,True,False,False,False,True
790,2023-08-08,CUST790,62,1,25,25,0,8,1,25.0,True,True,False,False,False,True
791,2023-12-05,CUST791,51,1,25,25,0,12,1,25.0,False,False,False,False,True,False
792,2023-07-09,CUST792,20,1,50,50,0,7,6,50.0,False,False,False,False,False,False
793,2023-02-05,CUST793,54,1,30,30,0,2,6,30.0,True,False,False,False,True,False
794,2023-09-17,CUST794,60,1,300,300,0,9,6,300.0,False,False,False,False,False,True
795,2023-11-28,CUST795,57,1,300,300,0,11,1,300.0,True,False,True,False,True,False
796,2023-06-24,CUST796,43,4,30,120,0,6,5,30.0,True,False,False,False,True,False
797,2023-01-07,CUST797,40,3,25,75,0,1,5,25.0,True,True,False,False,True,False
798,2023-08-04,CUST798,61,1,50,50,0,8,4,50.0,True,True,False,False,False,True
799,2023-09-08,CUST799,56,2,50,100,0,9,4,50.0,True,False,True,False,True,False
800,2023-02-24,CUST800,32,4,300,1200,1,2,4,300.0,True,True,False,True,False,False
801,2023-08-10,CUST801,21,4,50,200,0,8,3,50.0,True,True,False,False,False,False
802,2023-07-05,CUST802,46,1,30,30,0,7,2,30.0,False,False,False,False,True,False
803,2023-11-22,CUST803,39,4,25,100,0,11,2,25.0,True,True,False,True,False,False
804,2023-08-24,CUST804,42,1,30,30,0,8,3,30.0,True,False,True,False,True,False
805,2023-12-29,CUST805,30,3,500,1500,1,12,4,500.0,False,False,False,True,False,False
806,2023-03-20,CUST806,35,3,300,900,1,3,0,300.0,False,False,False,True,False,False
807,2023-08-11,CUST807,50,4,50,200,0,8,4,50.0,False,False,True,False,True,False
808,2023-04-01,CUST808,33,4,500,2000,1,4,5,500.0,True,False,False,True,False,False
809,2023-09-25,CUST809,62,2,50,100,0,9,0,50.0,False,False,False,False,False,True
810,2023-11-30,CUST810,59,4,25,100,0,11,3,25.0,True,False,True,False,True,False
811,2023-05-19,CUST811,61,2,25,50,0,5,4,25.0,True,False,False,False,False,True
812,2023-11-12,CUST812,19,3,25,75,0,11,6,25.0,True,False,True,False,False,False
813,2023-10-03,CUST813,52,3,50,150,0,10,1,50.0,True,False,True,False,True,False
814,2023-09-05,CUST814,59,1,500,500,0,9,1,500.0,False,True,False,False,True,False
815,2023-08-27,CUST815,51,3,25,75,0,8,6,25.0,False,True,False,False,True,False
816,2023-08-12,CUST816,47,2,500,1000,1,8,5,500.0,True,False,False,False,True,False
817,2023-10-31,CUST817,30,4,50,200,0,10,1,50.0,True,False,False,True,False,False
818,2023-05-18,CUST818,30,1,500,500,0,5,3,500.0,True,False,True,True,False,False
819,2023-06-15,CUST819,35,2,50,100,0,6,3,50.0,False,False,False,True,False,False
820,2023-05-06,CUST820,49,4,50,200,0,5,5,50.0,True,False,True,False,True,False
821,2023-02-14,CUST821,49,1,300,300,0,2,1,300.0,True,False,True,False,True,False
822,2023-05-23,CUST822,52,3,50,150,0,5,1,50.0,False,False,False,False,True,False
823,2023-08-19,CUST823,56,2,50,100,0,8,5,50.0,False,False,True,False,True,False
824,2023-05-05,CUST824,63,4,30,120,0,5,4,30.0,True,True,False,False,False,True
825,2023-08-26,CUST825,46,1,25,25,0,8,5,25.0,False,False,False,False,True,False
826,2023-10-19,CUST826,46,1,300,300,0,10,3,300.0,False,True,False,False,True,False
827,2023-11-09,CUST827,61,3,300,900,1,11,3,300.0,True,False,False,False,False,True
828,2023-12-09,CUST828,33,4,300,1200,1,12,5,300.0,False,False,True,True,False,False
829,2023-07-14,CUST829,61,3,30,90,0,7,4,30.0,True,False,False,False,False,True
830,2023-06-22,CUST830,64,3,50,150,0,6,3,50.0,False,True,False,False,False,True
831,2023-01-15,CUST831,27,4,25,100,0,1,6,25.0,True,False,True,True,False,False
832,2023-09-11,CUST832,47,4,500,2000,1,9,0,500.0,True,False,False,False,True,False
833,2023-06-16,CUST833,42,4,50,200,0,6,4,50.0,True,False,False,False,True,False
834,2023-04-04,CUST834,56,2,30,60,0,4,1,30.0,False,False,False,False,True,False
835,2023-09-07,CUST835,37,4,50,200,0,9,3,50.0,True,True,False,True,False,False
836,2023-04-19,CUST836,22,1,50,50,0,4,2,50.0,False,True,False,False,False,False
837,2023-07-01,CUST837,18,3,30,90,0,7,5,30.0,True,False,False,False,False,False
838,2023-05-13,CUST838,47,2,300,600,0,5,5,300.0,True,False,True,False,True,False
839,2023-06-24,CUST839,20,4,300,1200,1,6,5,300.0,False,False,True,False,False,False
840,2023-05-24,CUST840,62,2,25,50,0,5,2,25.0,True,True,False,False,False,True
841,2023-11-02,CUST841,31,4,25,100,0,11,3,25.0,True,False,True,True,False,False
842,2023-12-26,CUST842,47,2,300,600,0,12,1,300.0,False,True,False,False,True,False
843,2023-05-22,CUST843,21,3,500,1500,1,5,0,500.0,True,False,False,False,False,False
844,2023-10-12,CUST844,35,3,50,150,0,10,3,50.0,True,True,False,True,False,False
845,2023-01-06,CUST845,54,1,500,500,0,1,4,500.0,True,True,False,False,True,False
846,2023-09-22,CUST846,42,1,50,50,0,9,4,50.0,True,False,False,False,True,False
847,2023-04-08,CUST847,18,4,300,1200,1,4,5,300.0,False,False,True,False,False,False
848,2023-02-13,CUST848,63,3,25,75,0,2,0,25.0,False,True,False,False,False,True
849,2023-05-04,CUST849,32,2,25,50,0,5,3,25.0,True,True,False,True,False,False
850,2023-07-28,CUST850,26,2,500,1000,1,7,4,500.0,False,False,False,True,False,False
851,2023-09-08,CUST851,32,2,25,50,0,9,4,25.0,True,False,True,True,False,False
852,2023-10-12,CUST852,41,1,300,300,0,10,3,300.0,False,True,False,False,True,False
853,2023-05-04,CUST853,21,2,500,1000,1,5,3,500.0,True,False,False,False,False,False
854,2023-12-20,CUST854,29,1,50,50,0,12,2,50.0,True,True,False,True,False,False
855,2023-09-01,CUST855,54,1,25,25,0,9,4,25.0,True,False,False,False,True,False
856,2023-11-27,CUST856,54,4,30,120,0,11,0,30.0,True,False,True,False,True,False
857,2023-12-31,CUST857,60,2,25,50,0,12,6,25.0,True,False,True,False,False,True
858,2023-09-09,CUST858,23,2,50,100,0,9,5,50.0,True,False,True,False,False,False
859,2023-08-18,CUST859,56,3,500,1500,1,8,4,500.0,False,False,True,False,True,False
860,2023-01-09,CUST860,63,4,50,200,0,1,0,50.0,True,True,False,False,False,True
861,2023-02-17,CUST861,41,3,30,90,0,2,4,30.0,False,True,False,False,True,False
862,2023-05-31,CUST862,28,4,300,1200,1,5,2,300.0,True,False,True,True,False,False
863,2023-04-24,CUST863,30,2,25,50,0,4,0,25.0,False,False,True,True,False,False
864,2023-07-27,CUST864,51,1,500,500,0,7,3,500.0,False,False,True,False,True,False
865,2023-12-21,CUST865,42,1,300,300,0,12,3,300.0,False,True,False,False,True,False
866,2023-05-05,CUST866,24,1,50,50,0,5,4,50.0,True,False,True,False,False,False
867,2023-06-06,CUST867,21,1,500,500,0,6,1,500.0,True,False,True,False,False,False
868,2023-12-06,CUST868,25,1,300,300,0,12,2,300.0,False,False,True,True,False,False
869,2023-10-25,CUST869,37,3,500,1500,1,10,2,500.0,True,False,False,True,False,False
870,2023-07-08,CUST870,46,4,30,120,0,7,5,30.0,False,False,True,False,True,False
871,2023-08-31,CUST871,62,2,30,60,0,8,3,30.0,True,False,False,False,False,True
872,2023-10-11,CUST872,63,3,25,75,0,10,2,25.0,False,False,False,False,False,True
873,2023-09-29,CUST873,27,4,25,100,0,9,4,25.0,False,False,True,True,False,False
874,2023-06-26,CUST874,60,1,30,30,0,6,0,30.0,True,False,False,False,False,True
875,2023-08-06,CUST875,51,4,500,2000,1,8,6,500.0,False,False,True,False,True,False
876,2023-10-09,CUST876,43,4,30,120,0,10,0,30.0,True,True,False,False,True,False
877,2023-06-19,CUST877,58,1,25,25,0,6,0,25.0,False,True,False,False,True,False
878,2023-06-30,CUST878,20,1,30,30,0,6,4,30.0,False,True,False,False,False,False
879,2023-12-26,CUST879,23,1,30,30,0,12,1,30.0,True,True,False,False,False,False
880,2023-08-21,CUST880,22,2,500,1000,1,8,0,500.0,True,False,False,False,False,False
881,2023-05-19,CUST881,22,1,300,300,0,5,4,300.0,True,False,True,False,False,False
882,2023-06-06,CUST882,64,2,25,50,0,6,1,25.0,False,False,True,False,False,True
883,2023-05-09,CUST883,40,1,500,500,0,5,1,500.0,True,False,True,False,True,False
884,2023-04-29,CUST884,26,2,30,60,0,4,5,30.0,False,True,False,True,False,False
885,2023-03-03,CUST885,52,4,30,120,0,3,4,30.0,False,True,False,False,True,False
886,2023-04-09,CUST886,37,3,300,900,1,4,6,300.0,True,False,True,True,False,False
887,2023-06-11,CUST887,59,4,25,100,0,6,6,25.0,True,True,False,False,True,False
888,2023-03-03,CUST888,52,4,25,100,0,3,4,25.0,False,False,True,False,True,False
889,2023-10-02,CUST889,35,1,50,50,0,10,0,50.0,False,False,True,True,False,False
890,2023-12-20,CUST890,34,2,25,50,0,12,2,25.0,True,False,True,True,False,False
891,2023-04-05,CUST891,41,3,300,900,1,4,2,300.0,True,False,True,False,True,False
892,2023-04-09,CUST892,20,1,50,50,0,4,6,50.0,True,False,True,False,False,False
893,2023-04-21,CUST893,49,1,50,50,0,4,4,50.0,True,False,True,False,True,False
894,2023-09-05,CUST894,52,1,30,30,0,9,1,30.0,True,False,True,False,True,False
895,2023-05-22,CUST895,55,4,30,120,0,5,0,30.0,False,True,False,False,True,False
896,2023-10-29,CUST896,30,2,25,50,0,10,6,25.0,False,False,True,True,False,False
897,2023-09-26,CUST897,64,2,50,100,0,9,1,50.0,False,False,True,False,False,True
898,2023-11-02,CUST898,42,3,30,90,0,11,3,30.0,False,True,False,False,True,False
899,2023-05-25,CUST899,26,2,300,600,0,5,3,300.0,True,True,False,True,False,False
900,2023-02-21,CUST900,21,2,30,60,0,2,1,30.0,True,True,False,False,False,False
901,2023-04-10,CUST901,31,1,30,30,0,4,0,30.0,True,False,True,True,False,False
902,2023-06-01,CUST902,54,1,50,50,0,6,3,50.0,False,False,False,False,True,False
903,2023-04-27,CUST903,51,4,50,200,0,4,3,50.0,False,False,False,False,True,False
904,2023-07-04,CUST904,28,1,500,500,0,7,1,500.0,True,True,False,True,False,False
905,2023-04-02,CUST905,58,1,300,300,0,4,6,300.0,True,False,False,False,True,False
906,2023-06-04,CUST906,20,1,50,50,0,6,6,50.0,False,True,False,False,False,False
907,2023-01-08,CUST907,45,1,25,25,0,1,6,25.0,False,False,True,False,True,False
908,2023-12-29,CUST908,46,4,300,1200,1,12,4,300.0,True,False,False,False,True,False
909,2023-10-01,CUST909,26,1,300,300,0,10,6,300.0,True,False,True,True,False,False
910,2023-03-06,CUST910,20,3,50,150,0,3,0,50.0,False,False,False,False,False,False
911,2023-05-21,CUST911,42,3,300,900,1,5,6,300.0,True,False,True,False,True,False
912,2023-01-24,CUST912,51,3,50,150,0,1,1,50.0,True,False,False,False,True,False
913,2023-01-28,CUST913,29,3,30,90,0,1,5,30.0,True,False,True,True,False,False
914,2023-10-11,CUST914,59,1,500,500,0,10,2,500.0,False,False,True,False,True,False
915,2023-05-30,CUST915,26,3,30,90,0,5,1,30.0,False,False,False,True,False,False
916,2023-12-24,CUST916,32,1,50,50,0,12,6,50.0,False,False,True,True,False,False
917,2023-03-06,CUST917,57,4,50,200,0,3,0,50.0,False,False,True,False,True,False
918,2023-11-23,CUST918,42,3,30,90,0,11,3,30.0,False,False,True,False,True,False
919,2023-09-09,CUST919,22,2,25,50,0,9,5,25.0,False,False,False,False,False,False
920,2023-02-22,CUST920,28,3,25,75,0,2,2,25.0,False,False,False,True,False,False
921,2023-01-07,CUST921,51,3,25,75,0,1,5,25.0,True,False,True,False,True,False
922,2023-10-21,CUST922,41,1,50,50,0,10,5,50.0,True,False,True,False,True,False
923,2023-05-26,CUST923,32,3,300,900,1,5,4,300.0,True,False,False,True,False,False
924,2023-08-29,CUST924,55,2,50,100,0,8,1,50.0,True,False,False,False,True,False
925,2023-09-03,CUST925,25,1,300,300,0,9,6,300.0,True,False,True,True,False,False
926,2023-08-14,CUST926,22,1,30,30,0,8,0,30.0,True,False,True,False,False,False
927,2023-06-24,CUST927,43,4,500,2000,1,6,5,500.0,True,False,True,False,True,False
928,2023-04-05,CUST928,35,4,300,1200,1,4,2,300.0,False,True,False,True,False,False
929,2023-01-27,CUST929,23,3,25,75,0,1,4,25.0,False,False,False,False,False,False
930,2023-05-10,CUST930,54,4,50,200,0,5,2,50.0,True,True,False,False,True,False
931,2023-09-02,CUST931,30,4,30,120,0,9,5,30.0,True,False,False,True,False,False
932,2023-02-28,CUST932,45,4,25,100,0,2,1,25.0,False,False,False,False,True,False
933,2023-02-03,CUST933,22,1,30,30,0,2,4,30.0,True,False,False,False,False,False
934,2023-07-25,CUST934,30,1,500,500,0,7,1,500.0,True,False,False,True,False,False
935,2023-09-09,CUST935,34,1,50,50,0,9,5,50.0,False,False,False,True,False,False
936,2023-02-07,CUST936,57,4,50,200,0,2,1,50.0,True,False,False,False,True,False
937,2023-10-23,CUST937,62,1,500,500,0,10,0,500.0,False,False,False,False,False,True
938,2023-11-19,CUST938,49,4,50,200,0,11,6,50.0,True,True,False,False,True,False
939,2023-12-18,CUST939,46,1,300,300,0,12,0,300.0,False,False,True,False,True,False
